trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
182,False,"{'a': 0.75, 'e': 3.0189590629151068e-05}",30,24,9.826060159869488,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.75, 'e': 2.986055122577563e-05}",25,13,21.339871835326647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.75, 'e': 2.953686200378072e-05}",20,0,31.65628044311019,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
185,False,"{'a': 0.75, 'e': 2.9218407596785974e-05}",30,13,32.90266725472547,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.75, 'e': 2.8905075731298415e-05}",20,9,14.14810225726871,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.75, 'e': 2.8596757127741712e-05}",25,3,37.16649392224274,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.75, 'e': 2.8293345405160706e-05}",20,1,28.36402089002231,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.75, 'e': 2.7994736989445986e-05}",30,12,34.250950094265434,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.75, 'e': 2.7700831024930747e-05}",25,11,26.178705347982064,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.75, 'e': 2.7411529289219047e-05}",20,10,17.025889733420087,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.75, 'e': 2.712673611111111e-05}",30,3,42.44500781989834,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.75, 'e': 2.684635829149776e-05}",35,20,28.755833679547255,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.75, 'e': 2.6570305027101713e-05}",20,11,20.210261180276635,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.75, 'e': 2.6298487836949376e-05}",20,2,28.195766020033552,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.75, 'e': 2.6030820491461892e-05}",25,10,23.412162443417152,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.75, 'e': 2.5767218944059367e-05}",35,16,29.62565129448071,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.75, 'e': 2.5507601265177022e-05}",25,8,32.33942211210227,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.75, 'e': 2.52518875785965e-05}",20,8,22.301336598746634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.75, 'e': 2.5e-05}",20,6,17.749450534890034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.75, 'e': 2.475186257765897e-05}",20,6,23.824737657509697,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
202,False,"{'a': 0.75, 'e': 2.450740123517302e-05}",20,4,22.102425167233132,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.75, 'e': 2.4266543716178503e-05}",25,8,29.168140657254696,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.75, 'e': 2.4029219530949635e-05}",20,10,16.75557599052549,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.75, 'e': 2.3795359904818562e-05}",20,12,14.280610242804919,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
206,False,"{'a': 0.75, 'e': 2.356489772834386e-05}",20,10,19.559070840666017,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.75, 'e': 2.3337767509160075e-05}",20,12,14.29758490807118,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.75, 'e': 2.3113905325443786e-05}",20,4,30.233939504392797,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
209,False,"{'a': 0.75, 'e': 2.2893248780934502e-05}",20,16,7.180662611059067,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
210,False,"{'a': 0.75, 'e': 2.2675736961451248e-05}",20,8,21.708367842828693,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
211,False,"{'a': 0.75, 'e': 2.246131039284832e-05}",20,8,21.145085675970517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.75, 'e': 2.2249911000356e-05}",20,9,18.517296936994594,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.75, 'e': 2.2041482069254335e-05}",20,6,27.13817867158603,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
214,False,"{'a': 0.75, 'e': 2.1835968206830292e-05}",35,21,29.56265890505674,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.75, 'e': 2.1633315305570577e-05}",25,2,29.660744600557525,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.75, 'e': 2.143347050754458e-05}",25,11,27.689689389835145,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
217,False,"{'a': 0.75, 'e': 2.123638216993353e-05}",20,0,30.396855861338242,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
218,False,"{'a': 0.75, 'e': 2.1041999831664002e-05}",25,0,27.94805237812048,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
219,False,"{'a': 0.75, 'e': 2.085027418110548e-05}",20,14,10.21479173330922,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.75, 'e': 2.066115702479339e-05}",30,4,42.07650447219611,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.75, 'e': 2.047460125714052e-05}",25,3,32.565791514994466,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
222,False,"{'a': 0.75, 'e': 2.029056083110137e-05}",20,12,15.79911668810296,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.75, 'e': 2.0108990729755272e-05}",20,2,23.304442908050234,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
224,False,"{'a': 0.75, 'e': 1.992984693877551e-05}",25,16,17.40338373722338,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
225,False,"{'a': 0.75, 'e': 1.9753086419753087e-05}",25,0,30.546963014450256,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
226,False,"{'a': 0.75, 'e': 1.9578667084344897e-05}",20,10,12.916478498983835,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.75, 'e': 1.9406547769217335e-05}",20,6,21.302916483884296,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.75, 'e': 1.9236688211757463e-05}",20,10,18.522591380854685,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
229,False,"{'a': 0.75, 'e': 1.9069049026525047e-05}",35,21,27.805948068749775,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.75, 'e': 1.8903591682419658e-05}",25,17,14.9946111586206,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.75, 'e': 1.874027848053822e-05}",20,3,25.176403132543903,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.75, 'e': 1.8579072532699166e-05}",25,15,20.917684233897,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
233,False,"{'a': 0.75, 'e': 1.8419937740610438e-05}",25,16,18.944031914621075,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.75, 'e': 1.826283877565929e-05}",20,0,25.518457688474488,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
235,False,"{'a': 0.75, 'e': 1.8107741059302852e-05}",25,19,10.494824518888986,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.75, 'e': 1.795461074403907e-05}",20,10,12.060965723932021,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.75, 'e': 1.780341469493849e-05}",25,18,11.680655175683683,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.75, 'e': 1.76541204717181e-05}",20,8,18.086277519065646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.75, 'e': 1.7506696311339088e-05}",25,0,36.66749275300769,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
240,False,"{'a': 0.75, 'e': 1.736111111111111e-05}",25,8,34.917746265379606,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.75, 'e': 1.721733441228629e-05}",20,8,19.520083818469942,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.75, 'e': 1.7075336384126766e-05}",20,7,17.47460235499718,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.75, 'e': 1.6935087808430286e-05}",20,7,19.274590642995413,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
244,False,"{'a': 0.75, 'e': 1.679656006449879e-05}",25,14,22.385308472562066,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.75, 'e': 1.665972511453561e-05}",25,10,27.412820072120184,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.75, 'e': 1.6524555489457333e-05}",30,19,20.374161968826343,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.75, 'e': 1.6391024275106952e-05}",25,8,25.081206954160713,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
248,False,"{'a': 0.75, 'e': 1.625910509885536e-05}",25,11,20.679249151668735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.75, 'e': 1.6128772116578765e-05}",25,11,21.60627764258512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.75, 'e': 1.6e-05}",20,6,18.94515645378778,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.75, 'e': 1.5872763924382153e-05}",25,6,31.94201641477134,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
252,False,"{'a': 0.75, 'e': 1.5747039556563368e-05}",25,7,29.96244747096216,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.75, 'e': 1.5622803043322032e-05}",30,19,20.06133422291214,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.75, 'e': 1.5500031000062e-05}",25,0,43.15068931796322,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
255,False,"{'a': 0.75, 'e': 1.5378700499807768e-05}",25,10,30.769510438356743,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.75, 'e': 1.52587890625e-05}",25,14,19.047634471784967,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.75, 'e': 1.5140274644582053e-05}",20,8,23.060026401857826,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
258,False,"{'a': 0.75, 'e': 1.5023135628868457e-05}",30,17,26.131393668157774,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.75, 'e': 1.4907350814686721e-05}",20,2,25.701752188551293,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.75, 'e': 1.4792899408284024e-05}",20,8,18.55735457606546,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.75, 'e': 1.46797610134907e-05}",25,8,23.6324416587308,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.75, 'e': 1.4567915622632714e-05}",30,12,35.64961430746797,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.75, 'e': 1.4457343607685523e-05}",20,10,17.345283483145124,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.75, 'e': 1.4348025711662075e-05}",20,11,12.270876015520006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.75, 'e': 1.423994304022784e-05}",30,14,24.019667869152237,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.75, 'e': 1.4133077053536096e-05}",30,20,20.626756748690983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.75, 'e': 1.4027409558276873e-05}",20,16,6.61048574776628,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
268,False,"{'a': 0.75, 'e': 1.392292269993317e-05}",30,18,23.43005418474788,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.75, 'e': 1.3819598955238318e-05}",25,8,29.042325741995157,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.75, 'e': 1.3717421124828532e-05}",25,11,23.66977786058665,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.75, 'e': 1.3616372326084885e-05}",20,6,22.182397897089746,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.75, 'e': 1.351643598615917e-05}",20,6,24.54065033503255,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
273,False,"{'a': 0.75, 'e': 1.3417595835178253e-05}",30,8,31.621088717723307,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.75, 'e': 1.3319835899621716e-05}",25,7,28.315800402731412,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.75, 'e': 1.3223140495867768e-05}",30,22,14.953964068854923,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.75, 'e': 1.312749422390254e-05}",20,4,26.0025801178168,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.75, 'e': 1.3032881961188077e-05}",25,13,18.96083472893842,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.75, 'e': 1.2939288856684436e-05}",25,13,25.450995100517606,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.75, 'e': 1.2846700325021518e-05}",20,10,20.32331138073942,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.75, 'e': 1.2755102040816327e-05}",30,3,42.68760936757459,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.75, 'e': 1.2664479933131545e-05}",25,18,15.892053285296596,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
282,False,"{'a': 0.75, 'e': 1.2574820180071425e-05}",20,13,13.031291338721154,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.75, 'e': 1.2486109203511094e-05}",20,9,21.825446668131406,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.75, 'e': 1.2398333663955564e-05}",20,12,17.65390960811536,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.75, 'e': 1.2311480455524777e-05}",20,5,21.50339763153965,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.75, 'e': 1.2225536701061176e-05}",30,23,15.01081225452492,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.75, 'e': 1.2140489747356409e-05}",30,22,14.698894172738221,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.75, 'e': 1.2056327160493826e-05}",25,15,20.623289417357576,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.75, 'e': 1.1973036721303624e-05}",25,1,40.076319355073515,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.75, 'e': 1.1890606420927467e-05}",30,11,34.24777276990348,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.75, 'e': 1.1809024456489649e-05}",25,12,26.078354855840296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.75, 'e': 1.1728279226871834e-05}",25,8,36.35730528143541,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.75, 'e': 1.1648359328588568e-05}",20,8,20.0713453999882,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.75, 'e': 1.156925355176084e-05}",25,19,13.048208910266563,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
295,False,"{'a': 0.75, 'e': 1.1490950876185005e-05}",20,2,25.217084884683324,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.75, 'e': 1.1413440467494522e-05}",20,6,17.924660512920248,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
297,False,"{'a': 0.75, 'e': 1.1336711673412011e-05}",25,7,32.03470373140689,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.75, 'e': 1.1260754020089185e-05}",20,13,12.983096741913162,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.75, 'e': 1.1185557208532343e-05}",20,11,17.025387667344486,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.75, 'e': 1.1111111111111112e-05}",20,3,30.805114034290245,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.75, 'e': 1.1037405768148255e-05}",25,12,22.286399677115295,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.75, 'e': 1.0964431384588396e-05}",25,14,23.105081491405773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.75, 'e': 1.0892178326743566e-05}",20,13,11.934549311953104,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.75, 'e': 1.0820637119113573e-05}",20,3,27.961632879525716,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.75, 'e': 1.0749798441279227e-05}",25,5,33.44994149847577,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.75, 'e': 1.0679653124866504e-05}",20,8,17.605432929684554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.75, 'e': 1.0610192150579848e-05}",25,7,28.152339628289077,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.75, 'e': 1.0541406645302749e-05}",30,16,21.480420689573123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.75, 'e': 1.0473287879263938e-05}",20,0,26.8602852451636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
310,False,"{'a': 0.75, 'e': 1.040582726326743e-05}",30,17,25.855315444562365,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.75, 'e': 1.0339016345984843e-05}",25,3,41.785409502930264,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
312,False,"{'a': 0.75, 'e': 1.027284681130835e-05}",30,12,27.98096524294295,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.75, 'e': 1.0207310475762742e-05}",30,22,14.961866216495327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.75, 'e': 1.014239928597509e-05}",20,3,27.862664805211487,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.75, 'e': 1.0078105316200555e-05}",25,0,37.888002317410496,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
316,False,"{'a': 0.75, 'e': 1.00144207659029e-05}",25,14,22.84527124359322,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.75, 'e': 9.95133795738837e-06}",20,13,10.42909850401494,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.75, 'e': 9.888849333491555e-06}",20,3,27.549246962942203,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.75, 'e': 9.826947455311957e-06}",20,13,13.190836785996991,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.75, 'e': 9.765625e-06}",20,0,34.8028352502983,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
321,False,"{'a': 0.75, 'e': 9.70487475859124e-06}",25,12,18.358871399724542,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.75, 'e': 9.644689633887581e-06}",20,8,25.212975977880937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.75, 'e': 9.585062638384341e-06}",25,17,10.841348245901274,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.75, 'e': 9.525986892242037e-06}",25,3,35.76957431521881,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.75, 'e': 9.467455621301774e-06}",25,11,23.64230525286392,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.75, 'e': 9.409462155143212e-06}",30,12,29.944014061520512,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.75, 'e': 9.351999925184e-06}",25,8,29.183841256116708,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.75, 'e': 9.29506246281975e-06}",25,11,26.39452490209266,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.75, 'e': 9.238643397603495e-06}",25,11,24.544648432602227,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.75, 'e': 9.182736455463728e-06}",30,17,25.14996986854105,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.75, 'e': 9.127335456960049e-06}",25,11,26.897258023979703,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
332,False,"{'a': 0.75, 'e': 9.072434315575554e-06}",20,8,20.410866101115833,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.75, 'e': 9.018027036045055e-06}",25,7,29.805274008047927,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.75, 'e': 8.964107712718276e-06}",20,10,14.619716453545607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.75, 'e': 8.910670527957229e-06}",20,14,11.345601549989706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.75, 'e': 8.857709750566894e-06}",30,18,21.90283784219578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.75, 'e': 8.805219734258468e-06}",25,15,18.32089753910929,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
338,False,"{'a': 0.75, 'e': 8.753194916144393e-06}",25,11,28.52278446060845,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.75, 'e': 8.7016298152644e-06}",25,10,27.514598124545046,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.75, 'e': 8.65051903114187e-06}",20,6,20.1231268377301,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.75, 'e': 8.599857242369777e-06}",25,6,34.71887508940317,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.75, 'e': 8.54963920522554e-06}",25,9,26.00906657167288,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
343,False,"{'a': 0.75, 'e': 8.499859752314087e-06}",35,22,24.97574033568488,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.75, 'e': 8.450513791238508e-06}",20,6,19.685789095159727,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.75, 'e': 8.401596303297626e-06}",20,0,28.642853531715858,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
346,False,"{'a': 0.75, 'e': 8.353102342209896e-06}",30,4,34.86705203673268,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.75, 'e': 8.305027032862993e-06}",25,12,19.67880062680153,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.75, 'e': 8.25736557008852e-06}",25,17,11.897182429958944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.75, 'e': 8.210113217461269e-06}",20,8,24.77085115813325,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.75, 'e': 8.163265306122448e-06}",25,8,30.759156764288974,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.75, 'e': 8.11681723362635e-06}",20,12,16.51233583842245,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.75, 'e': 8.070764462809918e-06}",30,10,35.65315591709086,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.75, 'e': 8.025102520684701e-06}",25,17,16.967250708837252,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.75, 'e': 7.979826997350698e-06}",25,6,29.38092533396254,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.75, 'e': 7.934933544931562e-06}",25,8,27.87889382931984,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.75, 'e': 7.89041787653074e-06}",20,9,21.1780869698124,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
357,False,"{'a': 0.75, 'e': 7.846275765208045e-06}",25,8,23.354260668411847,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.75, 'e': 7.802503042976187e-06}",20,9,18.731465424369233,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.75, 'e': 7.759095599816886e-06}",20,6,22.982199692790008,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.75, 'e': 7.71604938271605e-06}",20,7,22.612068192308822,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.75, 'e': 7.673360394717659e-06}",25,14,22.277543867745727,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
